기관명,기관구분,주소,홈페이지
연세솔정신건강의학과의원,의원,경기도하남시미사강변동로127경서타워405호(망월동),
연세숲정신건강의학과의원,의원,서울특별시은평구진관2로15-46601호(진관동메트로프라자),
연세신경정신과의원,의원,경기도의정부시시민로80407호(의정부동센트럴타워),
연세아이(i)정신건강의학과의원,의원,부산광역시연제구중앙대로1125(연산동407호일부),
연세에덴정신건강의학과의원,의원,경기도성남시분당구돌마로47409호(금곡동이코노샤르망),
연세엘정신건강의학과의원,의원,서울특별시서초구사임당로39한성빌딩4층402호(서초동),
연세예정신건강의학과의원,의원,경기도성남시분당구성남대로168307호(금곡동미도프라자),
연세웰정신건강의학과의원,의원,서울특별시중구남대문로9길51효덕빌딩5층511호(을지로1가),
연세위드윤정신건강의학과의원,의원,경기도파주시미래로369-13한울프라자303호(동패동),
연세유앤김정신과의원,의원,경기도안양시동안구관평로170번길43216호(관양동),
연세유앤김정신과의원,의원,서울특별시강남구테헤란로5286층(대치동슈페리어타워),
연세이룸정신건강의학과의원,의원,경기도고양시일산동구정발산로47(장항동웅신아트304호),
연세정담정신건강의학과의원,의원,세종특별자치시보듬4로93층5호의1/26~9호호(도담동도램마을11단지),
연세정신건강의학과의원,의원,경기도성남시수정구수정로106206호(수진동SR프라자),
연세정신건강의학과의원,의원,서울특별시서초구서초대로242층(방배동새한빌딩),
연세정신건강의학과의원,의원,서울특별시종로구종로3355층(창신동원풍빌딩),
연세정신건강의학과의원,의원,서울특별시구로구디지털로32길79조영빌딩3층(구로동),
연세정신건강의학과의원,의원,경기도용인시처인구금령로983층(김량장동제일빌딩),
연세정신건강의학과의원,의원,강원도홍천군홍천읍번영로42층,
연세정신건강의학과의원,의원,충청남도당진시당진중앙2로88(읍내동),
연세정신건강의학과의원,의원,경기도남양주시별내중앙로24603일부호(별내동이레타워),
연세정신건강의학과의원,의원,인천광역시계양구경명대로10883층(계산동),
연세정신과의원,의원,부산광역시영도구태종로103-1(대교동2가),
연세정정신건강의학과의원,의원,경기도성남시분당구서현로321번길103층(서현동),
연세조은정신건강의학과의원,의원,충청남도천안시서북구검은들3길582층(불당동),
연세준정신건강의학과의원,의원,인천광역시남동구논고개로81501호(논현동우리들메디타워),
연세진정신건강의학과의원,의원,서울특별시마포구만리재로152층203호(공덕동제일빌딩),
연세채움정신건강의학과의원,의원,서울특별시강남구테헤란로3398층(역삼동),
연세최의겸정신과의원,의원,경기도고양시일산동구중앙로1275번길38-10220호(장항동우림로데오스위트),
연세푸른정신건강의학과의원,의원,경기도성남시분당구야탑로81번길10302호(야탑동아미고타워),
연세필정신건강의학과의원,의원,서울특별시강동구천호대로10158층(천호동),
연세필정신건강의학과의원,의원,서울특별시강남구강남대로5982층(논현동),
연세필정신건강의학과의원,의원,서울특별시마포구신촌로1742층(대흥동),
연세필정신건강의학과의원,의원,서울특별시종로구종로19413-2호414-1호(종로1가르메이에르종로타운),
연세필정신과의원,의원,서울특별시관악구남부순환로20562층(남현동태림빌딩),http://www.feelclinic.co.kr/sub/index.php
연세필정신과의원,의원,서울특별시양천구신정중앙로103701호(신정동담우빌딩),
연세하나정신건강의학과의원,의원,경기도고양시덕양구삼송로12반도유스퀘어407호(원흥동),
연세해피마인드정신건강의학과의원,의원,경기도성남시분당구서현로204309호(서현동엘지에클라트2차),
연세햇살정신건강의학과의원,의원,서울특별시관악구신림로3186층(신림동청암두산위브센티움),http://yonseisunny.com/
연세훈정신건강의학과의원,의원,서울특별시관악구관악로195301호(봉천동관악위버폴리스),http://happyhoon.com/main/index.html
연세휴정신건강의학과의원,의원,서울특별시서초구강남대로375505호(서초동서초현대타워아파트),
연세휴정신건강의학과의원,의원,서울특별시강남구도곡로409503호(대치동타워엠프리스),
연세힐정신건강의학과의원,의원,서울특별시노원구한글비석로270스카이타워2층층202호(중계동),
연수구보건소,보건소,인천광역시연수구함박뫼로13,
연수새누리,정신재활시설,인천광역시연수구앵고개로183남동부수도사업소2층,www.yssanuri.com
연정신경정신과의원,의원,서울특별시강남구테헤란로4길461층118호(역삼동),
연제구보건소,보건소,부산광역시연제구연제로2,
연천군보건의료원,보건소,경기도연천군전곡읍은대성로95,
열경의료재단동부허병원,병원,대구광역시동구화랑로81-81(효목동),
열린마음정신건강의학과의원,의원,경기도시흥시배곧3로96M-플러스4층407(일부)호(정왕동),
열린마음정신건강의학과의원,의원,서울특별시광진구능동로259성운빌딩4층(군자동),
열린마음정신건강의학과의원,의원,경상남도창원시성산구원이대로652(상남동롯데빌딩),
열린마음정신과의원,의원,경상북도구미시구미중앙로85(원평동),
열린마음허정신건강의학과의원,의원,충청남도천안시동남구공설시장2길32층(대흥동무궁화빌딩),
열린성모정신건강의학과의원,의원,서울특별시노원구한글비석로384(중계동대호프라자),
열린세상,정신재활시설,서울특별시양천구남부순환로450301호,wmind.org
열린정신건강의학과의원,의원,충청북도청주시청원구상당로307301호(내덕동농협중앙회),
열린정신건강의학과의원,의원,서울특별시강서구등촌로5길26층(화곡동),
열린정신건강의학과의원,의원,경기도성남시분당구백현로101번길23302호(수내동미도프라자),
영광군보건소,보건소,전라남도영광군영광읍신남로4길17,
영광기독신하병원,기초정신건강복지센터,전라북도고창군전봉준로90,www.gcmhc.or.kr
영광기독신하병원,기초정신건강복지센터,전라남도영광군영광읍신남로4길17,www.ykcenter.com
영광사회복귀시설,정신재활시설,전라남도영광군영광읍신남로268,www.nanwon.or.kr
영남대학교병원,상급종합병원,대구광역시남구현충로170(대명동),
영남대학교의과대학부속영천병원,종합병원,경상북도영천시오수1길10(오수동),
영남대학교의료원,기초정신건강복지센터,대구광역시남구대명2동영선길34남구보건소4층,www.monami.or.kr
영남정신요양원,정신요양시설,경상북도김천시어모면작점로640,www.hakjeong.com
영덕군정신건강복지센터,기초정신건강복지센터,경상북도영덕군영덕읍경동로8367,www.yd.go.kr
영덕군보건소,보건소,경상북도영덕군영덕읍경동로8367,
영도구보건소,보건소,부산광역시영도구태종로423,
영동군정신건강복지센터,기초정신건강복지센터,충청북도영동군영동읍반곡동길7영동군보건소,www.yd21.go.kr
영동군보건소,보건소,충청북도영동군영동읍반곡동길7,
영동신경정신과의원,의원,충청북도영동군영동읍계산로3(영동읍),
영동신경정신과의원,의원,서울특별시서초구서초중앙로146302호(서초동경원빌딩),
영등포구정신건강복지센터,기초정신건강복지센터,서울특별시영등포구당산로123영등포구보건소4층,www.ydp.go.kr/health/main.do
영등포구보건소,보건소,서울특별시영등포구당산로123,
영등포아이존,정신재활시설,서울특별시영등포구영등포로84길24-142층,"www,ydpaizone.or.kr"
영생원,정신요양시설,충청북도옥천군옥천읍삼청3길34,www.ysw382.or.kr
영암군보건소,보건소,전라남도영암군영암읍오리정길39,
영양군정신건강복지센터,기초정신건강복지센터,경상북도영양군영양읍동서대로82,http://www.yyg.go.kr/www/health
영양군보건소,보건소,경상북도영양군영양읍동서대로82,
영월군정신건강복지센터,기초정신건강복지센터,강원도영월군영월읍하송로46-431층,www.ywmhc.or.kr
영월군보건소,보건소,강원도영월군영월읍하송로44,
영주삼봉병원,병원,경상북도영주시꽃동산로43(가흥동),
영주시정신건강복지센터,기초정신건강복지센터,경상북도영주시영주로159번길73영주시치매안심센터2층,
영주시보건소,보건소,경상북도영주시시청로1번길19,
영천시보건소,보건소,경상북도영천시옛군청1길31,
영파의료재단마음향기병원,기초정신건강복지센터,부산광역시금정구중앙대로1777금정구청별관5층,www.mhmc.kr
예다움정신건강의학과의원,의원,경기도화성시경기대로10146층601호(병점동병점프라자),
